institution,scenario,seed,bills_processed,passage_rate,hung_parliament_behavior
parliamentary,fragmented,31,30,0.4,personal_vote
parliamentary,fragmented,32,30,0.43333333333333335,personal_vote
parliamentary,fragmented,33,30,0.4666666666666667,personal_vote
parliamentary,fragmented,34,30,0.5666666666666667,personal_vote
parliamentary,fragmented,35,30,0.36666666666666664,personal_vote
parliamentary,fragmented,36,30,0.4,personal_vote
parliamentary,fragmented,37,30,0.7,personal_vote
parliamentary,fragmented,38,30,0.43333333333333335,personal_vote
parliamentary,fragmented,39,30,0.5,personal_vote
parliamentary,fragmented,40,30,0.3333333333333333,personal_vote
parliamentary,fragmented,41,30,0.43333333333333335,personal_vote
parliamentary,fragmented,42,30,0.4,personal_vote
parliamentary,fragmented,43,30,0.4,personal_vote
parliamentary,fragmented,44,30,0.43333333333333335,personal_vote
parliamentary,fragmented,45,30,0.5333333333333333,personal_vote
parliamentary,fragmented,46,30,0.36666666666666664,personal_vote
parliamentary,fragmented,47,30,0.5666666666666667,personal_vote
parliamentary,fragmented,48,30,0.5,personal_vote
parliamentary,fragmented,49,30,0.6,personal_vote
parliamentary,fragmented,50,30,0.3,personal_vote
parliamentary,fragmented,51,30,0.43333333333333335,personal_vote
parliamentary,fragmented,52,30,0.4666666666666667,personal_vote
parliamentary,fragmented,53,30,0.5333333333333333,personal_vote
parliamentary,fragmented,54,30,0.5666666666666667,personal_vote
parliamentary,fragmented,55,30,0.6,personal_vote
parliamentary,fragmented,56,30,0.3,personal_vote
parliamentary,fragmented,57,30,0.5333333333333333,personal_vote
parliamentary,fragmented,58,30,0.4,personal_vote
parliamentary,fragmented,59,30,0.5333333333333333,personal_vote
parliamentary,fragmented,60,30,0.4,personal_vote
parliamentary,fragmented,61,30,0.36666666666666664,personal_vote
parliamentary,fragmented,62,30,0.3,personal_vote
parliamentary,fragmented,63,30,0.4666666666666667,personal_vote
parliamentary,fragmented,64,30,0.5333333333333333,personal_vote
parliamentary,fragmented,65,30,0.43333333333333335,personal_vote
parliamentary,fragmented,66,30,0.6333333333333333,personal_vote
parliamentary,fragmented,67,30,0.6333333333333333,personal_vote
parliamentary,fragmented,68,30,0.5333333333333333,personal_vote
parliamentary,fragmented,69,30,0.4666666666666667,personal_vote
parliamentary,fragmented,70,30,0.5333333333333333,personal_vote
parliamentary,fragmented,71,30,0.4,personal_vote
parliamentary,fragmented,72,30,0.43333333333333335,personal_vote
parliamentary,fragmented,73,30,0.5,personal_vote
parliamentary,fragmented,74,30,0.5333333333333333,personal_vote
parliamentary,fragmented,75,30,0.5,personal_vote
parliamentary,fragmented,76,30,0.4666666666666667,personal_vote
parliamentary,fragmented,77,30,0.5333333333333333,personal_vote
parliamentary,fragmented,78,30,0.5,personal_vote
parliamentary,fragmented,79,30,0.4666666666666667,personal_vote
parliamentary,fragmented,80,30,0.5666666666666667,personal_vote
parliamentary,fragmented,81,30,0.4,personal_vote
parliamentary,fragmented,82,30,0.4,personal_vote
parliamentary,fragmented,83,30,0.5666666666666667,personal_vote
parliamentary,fragmented,84,30,0.5,personal_vote
parliamentary,fragmented,85,30,0.5666666666666667,personal_vote
parliamentary,fragmented,86,30,0.5,personal_vote
parliamentary,fragmented,87,30,0.3,personal_vote
parliamentary,fragmented,88,30,0.6,personal_vote
parliamentary,fragmented,89,30,0.4,personal_vote
parliamentary,fragmented,90,30,0.43333333333333335,personal_vote
parliamentary,fragmented,91,30,0.4666666666666667,personal_vote
parliamentary,fragmented,92,30,0.5,personal_vote
parliamentary,fragmented,93,30,0.3333333333333333,personal_vote
parliamentary,fragmented,94,30,0.43333333333333335,personal_vote
parliamentary,fragmented,95,30,0.4666666666666667,personal_vote
parliamentary,fragmented,96,30,0.43333333333333335,personal_vote
parliamentary,fragmented,97,30,0.4,personal_vote
parliamentary,fragmented,98,30,0.5666666666666667,personal_vote
parliamentary,fragmented,99,30,0.43333333333333335,personal_vote
parliamentary,fragmented,100,30,0.4,personal_vote
parliamentary,fragmented,101,30,0.43333333333333335,personal_vote
parliamentary,fragmented,102,30,0.6,personal_vote
parliamentary,fragmented,103,30,0.5,personal_vote
parliamentary,fragmented,104,30,0.4,personal_vote
parliamentary,fragmented,105,30,0.36666666666666664,personal_vote
parliamentary,fragmented,106,30,0.6,personal_vote
parliamentary,fragmented,107,30,0.3333333333333333,personal_vote
parliamentary,fragmented,108,30,0.5,personal_vote
parliamentary,fragmented,109,30,0.3333333333333333,personal_vote
parliamentary,fragmented,110,30,0.5,personal_vote
parliamentary,fragmented,111,30,0.4666666666666667,personal_vote
parliamentary,fragmented,112,30,0.4666666666666667,personal_vote
parliamentary,fragmented,113,30,0.4666666666666667,personal_vote
parliamentary,fragmented,114,30,0.4666666666666667,personal_vote
parliamentary,fragmented,115,30,0.3333333333333333,personal_vote
parliamentary,fragmented,116,30,0.5,personal_vote
parliamentary,fragmented,117,30,0.4666666666666667,personal_vote
parliamentary,fragmented,118,30,0.4,personal_vote
parliamentary,fragmented,119,30,0.4,personal_vote
parliamentary,fragmented,120,30,0.4666666666666667,personal_vote
parliamentary,fragmented,121,30,0.5333333333333333,personal_vote
parliamentary,fragmented,122,30,0.5666666666666667,personal_vote
parliamentary,fragmented,123,30,0.5333333333333333,personal_vote
parliamentary,fragmented,124,30,0.36666666666666664,personal_vote
parliamentary,fragmented,125,30,0.6333333333333333,personal_vote
parliamentary,fragmented,126,30,0.5666666666666667,personal_vote
parliamentary,fragmented,127,30,0.3,personal_vote
parliamentary,fragmented,128,30,0.6666666666666666,personal_vote
parliamentary,fragmented,129,30,0.5,personal_vote
parliamentary,fragmented,130,30,0.4,personal_vote
parliamentary,fragmented,131,30,0.4666666666666667,personal_vote
parliamentary,fragmented,132,30,0.5,personal_vote
parliamentary,fragmented,133,30,0.43333333333333335,personal_vote
parliamentary,fragmented,134,30,0.43333333333333335,personal_vote
parliamentary,fragmented,135,30,0.5333333333333333,personal_vote
parliamentary,fragmented,136,30,0.5333333333333333,personal_vote
parliamentary,fragmented,137,30,0.4666666666666667,personal_vote
parliamentary,fragmented,138,30,0.6666666666666666,personal_vote
parliamentary,fragmented,139,30,0.36666666666666664,personal_vote
parliamentary,fragmented,140,30,0.4666666666666667,personal_vote
parliamentary,fragmented,141,30,0.43333333333333335,personal_vote
parliamentary,fragmented,142,30,0.5333333333333333,personal_vote
parliamentary,fragmented,143,30,0.4666666666666667,personal_vote
parliamentary,fragmented,144,30,0.5,personal_vote
parliamentary,fragmented,145,30,0.26666666666666666,personal_vote
parliamentary,fragmented,146,30,0.4666666666666667,personal_vote
parliamentary,fragmented,147,30,0.23333333333333334,personal_vote
parliamentary,fragmented,148,30,0.36666666666666664,personal_vote
parliamentary,fragmented,149,30,0.4,personal_vote
parliamentary,fragmented,150,30,0.36666666666666664,personal_vote
parliamentary,fragmented,151,30,0.5,personal_vote
parliamentary,fragmented,152,30,0.3333333333333333,personal_vote
parliamentary,fragmented,153,30,0.43333333333333335,personal_vote
parliamentary,fragmented,154,30,0.5,personal_vote
parliamentary,fragmented,155,30,0.5,personal_vote
parliamentary,fragmented,156,30,0.5,personal_vote
parliamentary,fragmented,157,30,0.3333333333333333,personal_vote
parliamentary,fragmented,158,30,0.5333333333333333,personal_vote
parliamentary,fragmented,159,30,0.4666666666666667,personal_vote
parliamentary,fragmented,160,30,0.36666666666666664,personal_vote
parliamentary,fragmented,161,30,0.4,personal_vote
parliamentary,fragmented,162,30,0.4666666666666667,personal_vote
parliamentary,fragmented,163,30,0.5666666666666667,personal_vote
parliamentary,fragmented,164,30,0.5,personal_vote
parliamentary,fragmented,165,30,0.4,personal_vote
parliamentary,fragmented,166,30,0.23333333333333334,personal_vote
parliamentary,fragmented,167,30,0.5,personal_vote
parliamentary,fragmented,168,30,0.4,personal_vote
parliamentary,fragmented,169,30,0.4666666666666667,personal_vote
parliamentary,fragmented,170,30,0.5666666666666667,personal_vote
parliamentary,fragmented,171,30,0.5,personal_vote
parliamentary,fragmented,172,30,0.4666666666666667,personal_vote
parliamentary,fragmented,173,30,0.43333333333333335,personal_vote
parliamentary,fragmented,174,30,0.4,personal_vote
parliamentary,fragmented,175,30,0.3333333333333333,personal_vote
parliamentary,fragmented,176,30,0.36666666666666664,personal_vote
parliamentary,fragmented,177,30,0.5333333333333333,personal_vote
parliamentary,fragmented,178,30,0.4666666666666667,personal_vote
parliamentary,fragmented,179,30,0.4,personal_vote
parliamentary,fragmented,180,30,0.5,personal_vote
parliamentary,fragmented,181,30,0.5666666666666667,personal_vote
parliamentary,fragmented,182,30,0.5,personal_vote
parliamentary,fragmented,183,30,0.5333333333333333,personal_vote
parliamentary,fragmented,184,30,0.6666666666666666,personal_vote
parliamentary,fragmented,185,30,0.5,personal_vote
parliamentary,fragmented,186,30,0.5333333333333333,personal_vote
parliamentary,fragmented,187,30,0.5666666666666667,personal_vote
parliamentary,fragmented,188,30,0.5333333333333333,personal_vote
parliamentary,fragmented,189,30,0.4666666666666667,personal_vote
parliamentary,fragmented,190,30,0.5,personal_vote
parliamentary,fragmented,191,30,0.43333333333333335,personal_vote
parliamentary,fragmented,192,30,0.7,personal_vote
parliamentary,fragmented,193,30,0.5666666666666667,personal_vote
parliamentary,fragmented,194,30,0.6333333333333333,personal_vote
parliamentary,fragmented,195,30,0.4,personal_vote
parliamentary,fragmented,196,30,0.4,personal_vote
parliamentary,fragmented,197,30,0.36666666666666664,personal_vote
parliamentary,fragmented,198,30,0.4666666666666667,personal_vote
parliamentary,fragmented,199,30,0.3333333333333333,personal_vote
republican,fragmented,0,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,1,30,0.4,cohesive_obstruction
republican,fragmented,2,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,3,30,0.4,cohesive_obstruction
republican,fragmented,4,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,5,30,0.5,cohesive_obstruction
republican,fragmented,6,30,0.5666666666666667,cohesive_obstruction
republican,fragmented,7,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,8,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,9,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,10,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,11,30,0.3333333333333333,cohesive_obstruction
republican,fragmented,12,30,0.5666666666666667,cohesive_obstruction
republican,fragmented,13,30,0.5,cohesive_obstruction
republican,fragmented,14,30,0.3333333333333333,cohesive_obstruction
republican,fragmented,15,30,0.5666666666666667,cohesive_obstruction
republican,fragmented,16,30,0.5,cohesive_obstruction
republican,fragmented,17,30,0.6666666666666666,cohesive_obstruction
republican,fragmented,18,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,19,30,0.3333333333333333,cohesive_obstruction
republican,fragmented,20,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,21,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,22,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,23,30,0.3333333333333333,cohesive_obstruction
republican,fragmented,24,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,25,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,26,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,27,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,28,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,29,30,0.4,cohesive_obstruction
republican,fragmented,30,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,31,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,32,30,0.5,cohesive_obstruction
republican,fragmented,33,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,34,30,0.5666666666666667,cohesive_obstruction
republican,fragmented,35,30,0.3,cohesive_obstruction
republican,fragmented,36,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,37,30,0.4,cohesive_obstruction
republican,fragmented,38,30,0.5,cohesive_obstruction
republican,fragmented,39,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,40,30,0.5,cohesive_obstruction
republican,fragmented,41,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,42,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,43,30,0.23333333333333334,cohesive_obstruction
republican,fragmented,44,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,45,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,46,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,47,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,48,30,0.4,cohesive_obstruction
republican,fragmented,49,30,0.5666666666666667,cohesive_obstruction
republican,fragmented,50,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,51,30,0.3333333333333333,cohesive_obstruction
republican,fragmented,52,30,0.5666666666666667,cohesive_obstruction
republican,fragmented,53,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,54,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,55,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,56,30,0.3333333333333333,cohesive_obstruction
republican,fragmented,57,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,58,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,59,30,0.5,cohesive_obstruction
republican,fragmented,60,30,0.3,cohesive_obstruction
republican,fragmented,61,30,0.5,cohesive_obstruction
republican,fragmented,62,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,63,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,64,30,0.4,cohesive_obstruction
republican,fragmented,65,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,66,30,0.4,cohesive_obstruction
republican,fragmented,67,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,68,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,69,30,0.3333333333333333,cohesive_obstruction
republican,fragmented,70,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,71,30,0.5333333333333333,cohesive_obstruction
republican,fragmented,72,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,73,30,0.4,cohesive_obstruction
republican,fragmented,74,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,75,30,0.4,cohesive_obstruction
republican,fragmented,76,30,0.5,cohesive_obstruction
republican,fragmented,77,30,0.26666666666666666,cohesive_obstruction
republican,fragmented,78,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,79,30,0.3,cohesive_obstruction
republican,fragmented,80,30,0.4666666666666667,cohesive_obstruction
republican,fragmented,81,30,0.5,cohesive_obstruction
republican,fragmented,82,30,0.5666666666666667,cohesive_obstruction
republican,fragmented,83,30,0.36666666666666664,cohesive_obstruction
republican,fragmented,84,30,0.26666666666666666,cohesive_obstruction
republican,fragmented,85,30,0.4,cohesive_obstruction
republican,fragmented,86,30,0.43333333333333335,cohesive_obstruction
republican,fragmented,87,30,0.4,cohesive_obstruction
